MAL_ID,Studios
32214,AXsiZ
32215,TNK
32218,Artland
32219,Unknown
32221,Unknown
32222,OLM
32224,Unknown
32225,Unknown
32226,Unknown
32227,Unknown
32228,Millepensee
32229,Unknown
32230,Unknown
32233,Unknown
32237,Unknown
32238,Unknown
32239,Studio 9 MAiami
32240,Unknown
32245,P.A. Works
32247,Unknown
32248,Gainax
32248,Gaina
32251,Gaina
32252,Unknown
32253,Unknown
32254,Unknown
32255,Animation Staff Room
32256,Studio Pierrot
32257,Unknown
32259,Unknown
32262,EMT Squared
32264,Unknown
32267,Studio 1st
32268,Shaft
32269,Unknown
32270,Unknown
32271,A.C.G.T.
32274,feel.
32274,Zexcs
32275,Kachidoki Studio
32276,Kachidoki Studio
32281,CoMix Wave Films
32282,J.C.Staff
32287,Unknown
32288,Unknown
32289,Unknown
32291,Unknown
32293,Unknown
32294,Unknown
32295,Unknown
32296,Unknown
32297,Unknown
32298,Unknown
32301,Production IMS
32309,CoMix Wave Films
32310,Unknown
32311,Khara
32313,Bones
32316,Unknown
32321,TMS Entertainment
32322,Unknown
32323,B.CMAY PICTURES
32324,Unknown
32338,Xebec
32338,Issen
32343,Unknown
32344,Unknown
32345,Unknown
32346,Unknown
32349,Unknown
32353,Eiken
32355,Unknown
32359,OLM
32360,A-1 Pictures
32365,Studio Pierrot
32366,Bandai Namco Pictures
32369,OLM
32370,TMS Entertainment
32376,Toei Animation
32377,Unknown
32379,Millepensee
32379,GEMBA
32380,Studio Deen
32382,Ordet
32383,10Gauge
32384,Unknown
32385,Unknown
32388,Kachidoki Studio
32397,Seven Arcs
32397,Seven Arcs Pictures
32400,Unknown
32402,Kachidoki Studio
32405,T-Rex
32407,Xebec
32408,Unknown
32409,Production IMS
32410,Studio 3Hz
32412,Unknown
32415,MAPPA
32417,Unknown
32418,Unknown
32419,Unknown
32420,Unknown
32421,Asahi Production
32422,Unknown
32423,T-Rex
32430,Unknown
32437,Toei Animation
32438,Diomedéa
32446,NAZ
32447,W-Toon Studio
32447,DMM.futureworks
32448,Unknown
32454,Millepensee
32455,Hoods Entertainment
32461,Production I.G
32467,Kinema Citrus
32468,Unknown
32472,Unknown
32473,Unknown
32475,Unknown
32476,Unknown
32481,Sunrise
32483,Brain's Base
32484,Unknown
32485,J.C.Staff
32491,LIDENFILMS
32494,MAPPA
32502,Hoods Entertainment
32502,teamKG
32503,Hal Film Maker
32511,Actas
32518,BreakBottle
32521,Unknown
32526,Sunrise
32534,October Media
32542,Studio Deen
32543,Unknown
32547,SILVER LINK.
32548,Production I.G
32551,Toei Animation
32553,Shaft
32555,SILVER LINK.
32557,Studio Binzo
32559,DLE
32561,A-1 Pictures
32563,KAGAYA Studio
32564,J.C.Staff
32566,Studio Animal
32568,TMS Entertainment
32571,Bridge
32571,Husio Studio
32572,Joker Films
32574,Bones
32580,Unknown
32581,Unknown
32582,Studio Hibari
32583,Unknown
32585,Unknown
32587,Unknown
32590,Unknown
32593,Unknown
32595,Bridge
32596,OLM
32596,OLM Digital
32598,Unknown
32600,Unknown
32601,OLM
32603,Seven
32606,Pierrot Plus
32607,Diomedéa
32608,Brain's Base
32609,Nippon Animation
32613,DR Movie
32615,Nut
32618,Unknown
32620,G-Lam
32621,Unknown
32622,Unknown
32623,Unknown
32625,Seven
32626,Unknown
32627,Unknown
32628,Unknown
32629,Unknown
32630,Unknown
32633,Unknown
32634,Seven
32636,Unknown
32637,Unknown
32639,Unknown
32642,Unknown
32644,Unknown
32646,Unknown
32648,Diomedéa
32660,Unknown
32663,Kachidoki Studio
32664,Gathering
32665,Rabbit Machine
32666,DLE
32667,Collaboration Works
32668,Production I.G
32670,Bandai Namco Pictures
32673,LIDENFILMS
32676,TMS Entertainment
32681,Trigger
32682,Tomovies
32684,Zexcs
32686,Xebec
32691,Unknown
32693,Unknown
32695,NAZ
32696,Pierrot Plus
32697,Creators in Pack
32698,Lerche
32700,Unknown
32707,Unknown
32716,Unknown
32717,Bandai Namco Pictures
32728,Saigo no Shudan
32729,Telecom Animation Film
32730,Sunrise
32732,Unknown
32733,Unknown
32734,CoMix Wave Films
32734,FOREST Hunting One
32735,A-1 Pictures
32736,Unknown
32737,Unknown
32738,Unknown
32739,Gainax
32740,Actas
32745,Unknown
32747,Unknown
32748,Unknown
32749,Unknown
32750,Unknown
32751,Unknown
32752,Unknown
32755,Unknown
32756,Unknown
32757,Unknown
32758,Unknown
32759,Unknown
32760,Unknown
32761,Unknown
32762,Unknown
32763,Unknown
32764,Unknown
32765,Unknown
32767,Unknown
32768,Unknown
32772,Studio Pierrot
32773,Ajia-Do
32775,Unknown
32776,Unknown
32777,Unknown
32778,Unknown
32779,Unknown
32781,Unknown
32783,Unknown
32784,Unknown
32785,Xebec
32785,OLM
32786,Unknown
32788,Unknown
32789,Unknown
32790,Unknown
32792,Sunrise
32794,Unknown
32796,Unknown
32797,Unknown
32799,Unknown
32800,Saigo no Shudan
32801,J.C.Staff
32802,TMS Entertainment
32803,Unknown
32804,Unknown
32805,Shirogumi
32806,Bandai Namco Pictures
32807,Unknown
32808,Unknown
32809,Unknown
32811,Unknown
32812,Unknown
32813,Unknown
32816,Millepensee
32817,Millepensee
32818,Unknown
32819,Unknown
32820,Unknown
32821,Unknown
32823,Unknown
32826,Studio Gokumi
32827,Production I.G
32828,TMS Entertainment
32829,TMS Entertainment
32830,DLE
32831,Unknown
32832,Ekura Animal
32833,Seven
32834,Unknown
32835,Unknown
32836,Satelight
32842,DLE
32843,Satelight
32844,Unknown
32845,Unknown
32847,Unknown
32850,Unknown
32851,Moss Design Unit
32852,Moss Design Unit
32853,Unknown
32854,Unknown
32855,Unknown
32856,Unknown
32857,Unknown
32858,Unknown
32859,Unknown
32860,Unknown
32861,Unknown
32862,Unknown
32863,Lerche
32864,PoRO
32866,SILVER LINK.
32867,Bones
32868,Unknown
32869,Production I.G
32870,Production I.G
32871,Production I.G
32872,Studio Eromatick
32875,Kachidoki Studio
32876,Studio Deen
32878,Studio Pierrot
32879,Kinema Citrus
32881,Toei Animation
32884,Life Work
32885,Toei Animation
32886,Rising Force
32887,J.C.Staff
32888,Nippon Animation
32889,Unknown
32890,Unknown
32892,DLE
32894,Unknown
32895,T-Rex
32897,Nippon Animation
32898,Sunrise
32899,Brain's Base
32900,8bit
32901,A-1 Pictures
32902,Wit Studio
32904,Unknown
32906,Kyotoma
32907,Unknown
32915,Shuka
32916,Kanaban Graphics
32920,Shanghai Animation Film Studio
32924,J.C.Staff
32926,Unknown
32927,Unknown
32928,Unknown
32930,A-1 Pictures
32932,Studio Ghibli
32933,Unknown
32934,Neft Film
32935,Production I.G
32936,Haoliners Animation League
32937,Studio Deen
32943,Zexcs
32944,Kachidoki Studio
32946,Unknown
32947,Zero-G
32948,Zexcs
32949,Lerche
32950,Unknown
32951,LIDENFILMS
32953,Sunrise
32954,domerica
32956,Pie in the sky
32959,Studio Colorido
32961,Actas
32962,A-1 Pictures
32977,Fanworks
32979,Studio 3Hz
32981,GoHands
32982,BreakBottle
32983,Shuka
32989,Unknown
32993,Gonzo
32995,MAPPA
32997,Unknown
32998,Shuka
32999,Studio! Cucuri
33002,DLE
33003,Lerche
33004,SILVER LINK.
33010,Production I.G
33010,Signal.MD
33010,Production GoodBook
33011,Studio PuYUKAI
33012,feel.
33013,Studio Deen
33018,ufotable
33019,Studio Deen
33021,Satelight
33023,Doga Kobo
33024,Orange
33024,Seven Arcs Pictures
33025,Orange
33025,Seven Arcs Pictures
33026,Tatsunoko Production
33027,Tatsunoko Production
33028,Lerche
33031,Kinema Citrus
33032,Hoods Drifters Studio
33033,C-Station
33034,Studio Gokumi
33035,Kinema Citrus
33036,Qualia Animation
33037,Studio Pierrot
33038,B.CMAY PICTURES
33041,SANZIGEN
33042,Neft Film
33044,DLE
33045,Bandai Namco Pictures
33046,A-1 Pictures
33047,Shaft
33048,Unknown
33049,ufotable
33050,ufotable
33051,Sunrise
33056,Unknown
33059,Unknown
33060,Unknown
33062,Unknown
33064,Xebec
33069,Studio 3Hz
33071,Bones
33074,TMS Entertainment
33074,Telecom Animation Film
33075,Kyoto Animation
33077,Unknown
33078,Unknown
33079,Unknown
33080,A-1 Pictures
33082,Unknown
33083,Unknown
33084,Unknown
33085,Kachidoki Studio
33086,Asura Film
33087,Studio Deen
33089,Yaoyorozu
33091,David Production
33094,A-1 Pictures
33095,Studio Deen
33099,Studio Deen
33102,Production Reed
33103,Unknown
33104,Seven
33105,Ordet
33105,W-Toon Studio
33106,Unknown
33108,Unknown
33113,Satelight
33114,Unknown
33115,Unknown
33116,Gakken Eigakyoku
33118,Kinema Citrus
33118,EMT Squared
33119,Unknown
33122,dwarf
33123,Kenji Studio
33124,Unknown
33125,Suzuki Mirano
33126,Gonzo
33129,Production I.G
33130,Studio Deen
33132,Unknown
33133,Unknown
33134,Unknown
33135,Unknown
33136,Unknown
33138,Unknown
33142,Studio PuYUKAI
33144,Unknown
33145,Unknown
33146,Unknown
33148,Unknown
33149,Unknown
33150,Unknown
33151,Unknown
33152,Unknown
33153,Queen Bee
33154,Unknown
33155,Unknown
33156,Unknown
33157,SILVER LINK.
33161,feel.
33163,Production I.G
33164,Kyoto Animation
33165,Unknown
33170,A-1 Pictures
33173,Doga Kobo
33174,Unknown
33175,Unknown
33176,Unknown
33177,Unknown
33181,Production Reed
33183,Toei Animation
33184,SILVER LINK.
33185,White Fox
33187,Unknown
33188,DLE
33190,David Production
33191,David Production
33192,Unknown
33193,L²Studio
33194,Unknown
33195,L²Studio
33196,L²Studio
33197,J.C.Staff
33199,Unknown
33200,Unknown
33201,Creators in Pack
33203,Brain's Base
33204,Signal.MD
33205,Wit Studio
33206,Kyoto Animation
33208,Unknown
33209,Haoliners Animation League
33213,Robot Communications
33215,Unknown
33217,Unknown
33218,Madhouse
33219,Jumonji
33220,Unknown
33221,Sunrise
33222,EMT Squared
33225,Unknown
33226,Unknown
33228,Sunrise
33231,EDGE
33232,Unknown
33234,Studio Zero
33234,Tokyo Movie
33236,Production I.G
33237,Unknown
33238,Unknown
33239,Unknown
33240,Marza Animation Planet
33241,Fanworks
33242,8bit
33244,Creators in Pack
33245,EMT Squared
33247,J.C.Staff
33248,GoHands
33253,Polygon Pictures
33254,LIDENFILMS
33255,J.C.Staff
33255,Egg Firm
33258,Unknown
33262,Kachidoki Studio
33263,Shaft
33266,Unknown
33267,Unknown
33271,Unknown
33272,Unknown
33273,Unknown
33274,ILCA
33276,Unknown
33278,Sparkly Key Animation Studio
33279,Unknown
33280,production doA
33281,Unknown
33282,Unknown
33283,Unknown
33286,SILVER LINK.
33286,Connect
33290,Pie in the sky
33291,Queen Bee
33295,Unknown
33299,Sunrise
33300,Tsuchida Productions
33302,TMS Entertainment
33305,Unknown
33308,J.C.Staff
33309,Unknown
33310,Knack Productions
33312,Unknown
33314,Toei Animation
33318,Unknown
33319,Unknown
33320,Unknown
33322,T-Rex
33323,TMS Entertainment
33325,Tokyo Movie Shinsha
33326,Unknown
33335,Unknown
33337,Madhouse
33338,Toei Animation
33339,Haoliners Animation League
33339,Pb Animation Co. Ltd.
33341,WAO World
33342,Gakken Eigakyoku
33343,Unknown
33344,Unknown
33348,Asahi Production
33349,Unknown
33350,L²Studio
33352,Kyoto Animation
33354,Madhouse
33357,Haoliners Animation League
33358,Studio Pierrot
33360,Unknown
33362,C-Station
33363,Zexcs
33366,Studio 4°C
33369,Unknown
33371,Production I.G
33371,OLM
33371,Signal.MD
33372,Studio PuYUKAI
33377,TMS Entertainment
33377,Shin-Ei Animation
33378,Nippon Animation
33383,Unknown
33387,Unknown
33388,Unknown
33389,Nippon Animation
33390,WAO World
33390,Studio Live
33391,Studio 4°C
33392,Team YokkyuFuman
33393,Unknown
33394,Bouncy
33396,Unknown
33398,Kachidoki Studio
33400,Unknown
33401,Unknown
33414,Unknown
33415,Unknown
33417,Studio Deen
33419,OLM
33420,Kamikaze Douga
33421,Namu Animation
33422,Unknown
33429,TUBA
33430,TUBA
33431,TUBA
33433,Ajia-Do
33434,Bandai Namco Pictures
33438,Sublimation
33443,Unknown
33446,Haoliners Animation League
33447,Zero-G
33449,Unknown
33454,Gallop
33455,Shaft
33456,SILVER LINK.
33457,Team YokkyuFuman
33462,Creators in Pack
33465,Unknown
33473,Ripromo
33474,Nippon Animation
33475,SILVER LINK.
33475,Connect
33478,J.C.Staff
33479,Unknown
33480,dwarf
33484,Gakken Eigakyoku
33485,Unknown
33486,Bones
33487,SILVER LINK.
33489,Trigger
33490,Shin-Ei Animation
33491,8bit
33493,Unknown
33498,Studio Pierrot
33499,Studio Pierrot
33500,DLE
33501,DLE
33502,Satelight
33502,C2C
33505,T-Rex
33506,A-1 Pictures
33508,Shanghai Foch Film Culture Investment
33511,Lerche
33512,Unknown
33513,Lerche
33514,Unknown
33515,Unknown
33519,Wit Studio
33520,Wit Studio
33522,Unknown
33523,Echoes
33524,Studio Deen
33525,Echoes
33526,Echoes
33527,Unknown
33528,Echoes
33529,Echoes
33531,Satelight
33532,J.C.Staff
33533,Echoes
33534,Unknown
33535,Unknown
33536,Unknown
33537,Unknown
33538,Unknown
33539,Unknown
33540,Unknown
33541,Kyotoma
33542,Unknown
33543,Unknown
33544,Unknown
33545,Unknown
33546,Studio Hibari
33547,Unknown
33548,Unknown
33549,Unknown
33550,Unknown
33551,Unknown
33552,Unknown
33558,ufotable
33562,Unknown
33564,LandQ studios
33566,Telecom Animation Film
33569,Studio PuYUKAI
33570,Unknown
33571,Unknown
33572,Seven Arcs Pictures
33573,Xebec
33573,Issen
33578,Unknown
33580,Unknown
33581,Seven Arcs Pictures
33583,Unknown
33588,Unknown
33589,Seven Arcs Pictures
33599,Unknown
33600,Unknown
33601,Unknown
33602,Unknown
33603,Unknown
33604,Unknown
33605,Haoliners Animation League
33606,Toei Animation
33607,Doga Kobo
33618,Unknown
33630,Unknown
33654,Encourage Films
33658,Unknown
33659,Seven
33661,Shin-Ei Animation
33662,DLE
33663,Unknown
33668,White Fox
33669,Unknown
33670,Unknown
33671,Unknown
33672,Shin-Ei Animation
33674,Madhouse
33681,domerica
33685,OLM Digital
33685,Signal.MD
33686,OLM Digital
33686,Signal.MD
33687,OLM Digital
33687,Signal.MD
33689,Unknown
33690,Tengu Kobo
33691,Gakken Eigakyoku
33692,Unknown
33693,Unknown
33694,Unknown
33695,Unknown
33696,ILCA
33697,Khara
33698,Shaft
33702,Unknown
33703,Unknown
33704,Unknown
33705,Unknown
33706,Unknown
33708,Unknown
33709,MAPPA
33710,Unknown
33712,feel.
33712,PRA
33713,Sunrise
33717,KAGAYA Studio
33718,Unknown
33720,Actas
33723,Bouncy
33724,LIDENFILMS
33726,Platinum Vision
33727,Kachidoki Studio
33728,Telecom Animation Film
33728,Graphinica
33729,Telecom Animation Film
33729,Graphinica
33730,Telecom Animation Film
33730,Graphinica
33731,Doga Kobo
33733,OLM
33734,HOTZIPANG
33736,Unknown
33737,OLM
33739,Puzzle Animation Studio Limited
33740,Artland
33741,Khara
33743,Diomedéa
33744,Unknown
33746,Rising Force
33750,Unknown
33753,Puzzle Animation Studio Limited
33755,Thundray
33756,Vasoon Animation
33757,Unknown
33758,Sparkly Key Animation Studio
33759,Unknown
33760,Haoliners Animation League
33761,Unknown
33762,CG Year
33763,CG Year
33764,Vasoon Animation
33768,Unknown
33769,Collaboration Works
33770,Trigger
33771,Blade
33772,Next Media Animation
33773,Next Media Animation
33775,Studio Pierrot
33776,Doga Kobo
33777,Unknown
33779,Gathering
33782,Unknown
33783,Polygon Pictures
33787,Craftar Studios
33788,J.C.Staff
33789,Unknown
33791,Unknown
33792,Unknown
33795,Pine Jam
33797,SANZIGEN
33798,Brain's Base
33801,Unknown
33803,ILCA
33806,Studio PuYUKAI
33808,Encourage Films
33811,Millepensee
33814,Studio Deen
33818,J.C.Staff
33820,Studio Deen
33821,Unknown
33822,Unknown
33823,Unknown
33824,Unknown
33826,Unknown
33827,Unknown
33828,Unknown
33831,Unknown
33834,Artland
33834,TNK
33835,Doga Kobo
33836,Studio Gokumi
33836,AXsiZ
33839,Hoods Entertainment
33840,Studio Deen
33842,Unknown
33843,Unknown
33845,Kyoto Animation
33846,DLE
33849,Unknown
33850,Zero-G
33852,Unknown
33854,Unknown
33855,Unknown
33856,Unknown
33857,Unknown
33858,Unknown
33859,Unknown
33860,Unknown
33861,Unknown
33862,Unknown
33863,Unknown
33864,Unknown
33865,Seven
33866,Unknown
33867,Unknown
33870,Unknown
33871,Unknown
33872,HOTZIPANG
33874,Unknown
33875,Unknown
33876,Unknown
33877,Unknown
33878,Unknown
33879,Unknown
33880,Unknown
33881,Unknown
33882,Unknown
33883,Unknown
33884,Unknown
33885,Unknown
33886,Unknown
33887,Unknown
33888,Unknown
33889,Seven Arcs Pictures
33894,Unknown
33895,Unknown
33896,Unknown
33897,Unknown
33898,Unknown
33899,TROYCA
33902,Unknown
33903,Unknown
33904,Unknown
33905,Composition Inc.
33906,Unknown
33907,Unknown
33908,Unknown
33909,Unknown
33910,Unknown
33911,Unknown
33912,Unknown
33913,GARDEN LODGE
33914,DLE
33915,DLE
33916,DLE
33922,DLE
33925,Unknown
33926,B.CMAY PICTURES
33927,Unknown
33929,Bones
33933,DLE
33934,Trigger
33936,Unknown
33937,Unknown
33938,Unknown
33939,Unknown
33940,Unknown
33941,Pops Inc.
33945,DLE
33946,Unknown
33947,Unknown
33948,Passione
33949,feel.
33950,Xebec
33957,OLM
33958,Studio UGOKI
33960,Unknown
33962,Studio Eromatick
33964,Shuka
33966,Project No.9
33969,B.CMAY PICTURES
33970,Actas
33972,Studio Ppuri
33975,DLE
33978,Unknown
33979,Studio 1st
33980,Unknown
33981,T-Rex
33982,Unknown
33983,Studio M2
33985,Creators in Pack
33985,Namu Animation
33986,Unknown
33988,A-1 Pictures
33993,Chippai
33994,Unknown
33997,Gallop
33998,Asahi Production
33999,Asahi Production
34000,Asahi Production
34003,Unknown
34005,Xebec
34006,feel.
34008,MAPPA
34009,Haoliners Animation League
34012,SILVER LINK.
34013,Fanworks
34014,Unknown
34015,Unknown
34016,Studio Deen
34019,Zero-G
34021,Telecom Animation Film
34022,Unknown
34028,MAPPA
34028,Studio VOLN
34030,Queen Bee
34032,Tatsunoko Production
34034,OLM
34036,TMS Entertainment
34037,Gakken Eigakyoku
34038,Unknown
34039,Unknown
34048,Studio Dadashow
34050,Studio Ghibli
34051,Gonzo
34052,OLM
34055,Millepensee
34055,GEMBA
34060,Unknown
34076,P.A. Works
34077,OLM
34078,Unknown
34083,A-1 Pictures
34085,Khara
34086,ufotable
34088,LandQ studios
34091,Kachidoki Studio
34092,Kachidoki Studio
34096,Bandai Namco Pictures
34100,SILVER LINK.
34102,David Production
34103,Lerche
34104,8bit
34106,Brain's Base
34107,T-Rex
34112,Unknown
34113,Unknown
34114,Unknown
34115,Unknown
34116,Unknown
34117,Unknown
34118,Unknown
34119,Unknown
34120,Unknown
34121,Unknown
34122,Unknown
34124,Unknown
34125,Production IMS
34126,8bit
34129,Beijing Rocen Digital
34134,J.C.Staff
34136,Telecom Animation Film
34140,Unknown
34148,EMT Squared
34151,Will Palette
34152,Lerche
34153,Unknown
34156,DLE
34161,Madhouse
34162,Unknown
34163,Unknown
34164,Unknown
34165,Unknown
34166,Unknown
34167,Kamikaze Douga
34167,Nishiki Studio
34168,Unknown
34173,Unknown
34176,White Fox
34177,Project No.9
34178,Unknown
34179,TYO Animations
34182,Unknown
34183,Unknown
34184,Unknown
34185,Unknown
34186,Unknown
34187,Toei Video
34188,Unknown
34189,Unknown
34190,Unknown
34191,Unknown
34192,Unknown
34193,Unknown
34194,Unknown
34197,TMS Entertainment
34197,Shin-Ei Animation
34198,OLM
34201,Nippon Animation
34204,Kyoto Animation
34205,Unknown
34207,Calf Studio
34208,Lerche
34209,TMS Entertainment
34213,Pine Jam
34222,Unknown
34223,Unknown
34224,Unknown
34225,Unknown
34226,Unknown
34227,Unknown
34233,TMS Entertainment
34233,Jinnis Animation Studios
