MAL_ID,Licensors
1198,Unknown
1199,Unknown
1200,Unknown
1202,Unknown
1203,Unknown
1204,Unknown
1205,Unknown
1206,Tokyopop
1207,Unknown
1208,Discotek Media
1209,Unknown
1210,ADV Films
1210,Funimation
1211,Manga Entertainment
1212,Shout! Factory
1214,Unknown
1215,Unknown
1216,Media Blasters
1217,Unknown
1218,Unknown
1219,Unknown
1220,Sentai Filmworks
1221,Unknown
1222,Unknown
1223,Unknown
1224,ADV Films
1225,Geneon Entertainment USA
1226,Funimation
1226,Bandai Entertainment
1227,ADV Films
1228,ADV Films
1230,ADV Films
1231,Bandai Entertainment
1232,Bandai Entertainment
1232,Media Blasters
1233,ADV Films
1234,Unknown
1235,VIZ Media
1236,Unknown
1237,Unknown
1238,Unknown
1239,VIZ Media
1239,Geneon Entertainment USA
1240,VIZ Media
1241,Bandai Entertainment
1243,Media Blasters
1244,Central Park Media
1245,Urban Vision
1246,ADV Films
1247,ADV Films
1247,Funimation
1248,ADV Films
1249,ADV Films
1250,Funimation
1250,Discotek Media
1250,Geneon Entertainment USA
1251,ADV Films
1251,Sentai Filmworks
1252,Unknown
1253,Unknown
1254,ADV Films
1254,DiC Entertainment
1254,Flatiron Film Company
1255,Discotek Media
1256,Discotek Media
1257,Unknown
1258,Discotek Media
1259,Unknown
1260,Discotek Media
1261,Discotek Media
1261,Saban Entertainment
1262,Manga Entertainment
1263,Unknown
1264,Bandai Entertainment
1264,Discotek Media
1265,Bandai Entertainment
1265,Discotek Media
1266,Bandai Entertainment
1266,Discotek Media
1267,Bandai Entertainment
1267,Discotek Media
1268,Synch-Point
1269,Urban Vision
1270,Maiden Japan
1271,Media Blasters
1272,Central Park Media
1272,Critical Mass Video
1273,Kitty Media
1274,Unknown
1275,SoftCel Pictures
1276,Media Blasters
1277,Media Blasters
1278,VIZ Media
1279,Unknown
1280,ADV Films
1281,ADV Films
1281,Discotek Media
1283,Media Blasters
1284,Media Blasters
1284,Sentai Filmworks
1285,ADV Films
1285,Central Park Media
1286,Central Park Media
1287,Central Park Media
1288,Central Park Media
1288,Maiden Japan
1289,Central Park Media
1289,Maiden Japan
1290,Maiden Japan
1290,Geneon Entertainment USA
1292,Funimation
1293,AnimEigo
1295,Unknown
1296,Unknown
1297,Unknown
1298,Unknown
1299,Bandai Entertainment
1300,Unknown
1301,Discotek Media
1302,Discotek Media
1303,Warner Bros. Japan
1311,Funimation
1311,Geneon Entertainment USA
1312,ADV Films
1312,Discotek Media
1313,Saban Entertainment
1313,Flatiron Film Company
1314,Unknown
1316,Unknown
1317,Unknown
1324,Media Blasters
1325,Unknown
1327,Unknown
1328,VIZ Media
1329,ADV Films
1331,ADV Films
1331,SoftCel Pictures
1332,SoftCel Pictures
1333,Saban Entertainment
1335,Bandai Entertainment
1336,Manga Entertainment
1337,Unknown
1338,Unknown
1339,NuTech Digital
1339,Critical Mass Video
1340,Unknown
1341,Discotek Media
1342,Discotek Media
1343,Discotek Media
1344,Discotek Media
1345,Manga Entertainment
1346,AnimEigo
1347,AnimEigo
1348,AnimEigo
1349,ADV Films
1350,ADV Films
1350,Sentai Filmworks
1351,Discotek Media
1351,Manga Entertainment
1352,Central Park Media
1353,Unknown
1355,Unknown
1356,Discotek Media
1357,ADV Films
1357,Sentai Filmworks
1358,Discotek Media
1359,Media Blasters
1360,Unknown
1361,Unknown
1362,Discotek Media
1363,Funimation
1364,Funimation
1365,Funimation
1366,Unknown
1367,Unknown
1368,Unknown
1369,Unknown
1370,Unknown
1371,Media Blasters
1371,NYAV Post
1372,AnimEigo
1373,Unknown
1374,ADV Films
1374,Funimation
1375,Unknown
1376,Unknown
1377,Unknown
1378,Central Park Media
1379,Unknown
1380,Funimation
1381,Unknown
1382,Unknown
1383,Nozomi Entertainment
1383,Media Blasters
1384,AnimEigo
1385,Critical Mass Video
1386,Critical Mass Video
1387,Central Park Media
1387,Critical Mass Video
1388,Unknown
1389,Unknown
1390,Media Blasters
1391,Bandai Entertainment
1392,Unknown
1393,Unknown
1394,Unknown
1395,Unknown
1396,Unknown
1397,Unknown
1398,Unknown
1399,Unknown
1400,Unknown
1401,Media Blasters
1402,Unknown
1403,Unknown
1404,Unknown
1405,Unknown
1406,Unknown
1407,Media Blasters
1408,Media Blasters
1409,Bandai Entertainment
1409,Discotek Media
1410,Bandai Entertainment
1410,Discotek Media
1411,Discotek Media
1412,Discotek Media
1413,Discotek Media
1414,Unknown
1415,Discotek Media
1416,Funimation
1417,Funimation
1417,Discotek Media
1418,Discotek Media
1419,Funimation
1420,Discotek Media
1421,Discotek Media
1422,Funimation
1423,Discotek Media
1424,Discotek Media
1425,Discotek Media
1425,Geneon Entertainment USA
1426,Unknown
1427,Unknown
1428,Unknown
1429,Unknown
1430,Discotek Media
1430,Manga Entertainment
1431,Funimation
1432,AnimEigo
1432,Discotek Media
1433,AnimEigo
1433,Discotek Media
1434,Funimation
1434,Discotek Media
1435,Discotek Media
1435,Geneon Entertainment USA
1436,Funimation
1437,Funimation
1438,Funimation
1438,Discotek Media
1439,Funimation
1439,Discotek Media
1440,Media Blasters
1441,Central Park Media
1441,Discotek Media
1442,Tokyopop
1443,ADV Films
1444,Geneon Entertainment USA
1445,Funimation
1448,Media Blasters
1450,Tokyopop
1451,Manga Entertainment
1452,ADV Films
1453,VIZ Media
1454,Unknown
1455,ADV Films
1456,Geneon Entertainment USA
1457,Discotek Media
1458,Unknown
1459,Media Blasters
1460,Discotek Media
1460,Urban Vision
1462,Sony Pictures Entertainment
1462,Discotek Media
1465,Media Blasters
1465,NYAV Post
1466,ADV Films
1468,AnimEigo
1469,ADV Films
1469,Discotek Media
1470,ADV Films
1470,Discotek Media
1471,ADV Films
1471,Discotek Media
1472,ADV Films
1472,Discotek Media
1473,Discotek Media
1474,Discotek Media
1475,Discotek Media
1476,Discotek Media
1477,Discotek Media
1478,Discotek Media
1479,Discotek Media
1480,Unknown
1481,Unknown
1482,Funimation
1483,Geneon Entertainment USA
1484,ADV Films
1485,Unknown
1486,Funimation
1486,Discotek Media
1487,Bandai Entertainment
1488,ADV Films
1488,Central Park Media
1488,Discotek Media
1489,Unknown
1490,Funimation
1491,Discotek Media
1492,VIZ Media
1492,Discotek Media
1493,VIZ Media
1493,Discotek Media
1494,Unknown
1495,Central Park Media
1496,ADV Films
1497,Unknown
1498,Funimation
1499,Unknown
1500,Geneon Entertainment USA
1501,Unknown
1502,Geneon Entertainment USA
1503,Geneon Entertainment USA
1504,Unknown
1505,Unknown
1506,Unknown
1508,Super Techno Arts
1509,Funimation
1510,Adult Source Media
1511,Unknown
1512,NuTech Digital
1513,Unknown
1514,ADV Films
1514,Funimation
1515,Bandai Entertainment
1516,Unknown
1517,Bandai Entertainment
1519,Funimation
1519,Geneon Entertainment USA
1520,Central Park Media
1521,Discotek Media
1521,Manga Entertainment
1524,Sentai Filmworks
1525,4Kids Entertainment
1526,VIZ Media
1526,4Kids Entertainment
1527,4Kids Entertainment
1527,The Pokemon Company International
1528,Central Park Media
1529,Media Blasters
1530,ADV Films
1530,Funimation
1531,Geneon Entertainment USA
1532,Media Blasters
1533,ADV Films
1534,Unknown
1535,VIZ Media
1536,VIZ Media
1537,Unknown
1538,ADV Films
1538,Funimation
1539,Unknown
1540,Unknown
1541,Unknown
1542,Bandai Entertainment
1542,Sentai Filmworks
1543,Sentai Filmworks
1544,Bandai Entertainment
1544,Media Blasters
1544,Bandai Visual USA
1546,Funimation
1546,Sentai Filmworks
1547,Unknown
1548,Unknown
1549,Unknown
1550,Unknown
1552,Unknown
1553,ADV Films
1554,Sentai Filmworks
1555,Unknown
1556,Bandai Entertainment
1556,Bandai Visual USA
1557,Funimation
1557,Geneon Entertainment USA
1558,Media Blasters
1558,NYAV Post
1559,Funimation
1559,Discotek Media
1560,Central Park Media
1561,Unknown
1562,ADV Films
1562,Funimation
1563,Media Blasters
1563,Discotek Media
1564,VIZ Media
1564,4Kids Entertainment
1564,The Pokemon Company International
1565,VIZ Media
1565,The Pokemon Company International
1566,Bandai Entertainment
1566,Manga Entertainment
1567,Tokyopop
1568,Unknown
1569,Media Blasters
1570,Maiden Japan
1571,Funimation
1572,Nozomi Entertainment
1572,Media Blasters
1573,Media Blasters
1574,Unknown
1575,Funimation
1575,Bandai Entertainment
1576,Sentai Filmworks
1577,AnimEigo
1578,Unknown
1579,Sentai Filmworks
1580,Media Blasters
1581,Unknown
1582,Geneon Entertainment USA
1583,ADV Films
1583,Funimation
1584,Unknown
1585,ADV Films
1586,Unknown
1587,Bandai Entertainment
1588,Unknown
1589,Unknown
1590,Unknown
1591,Media Blasters
1592,Maiden Japan
1593,Unknown
1594,Sentai Filmworks
1595,Central Park Media
1596,Central Park Media
1597,Unknown
1598,ADV Films
1598,Discotek Media
1599,Bandai Entertainment
1599,Discotek Media
1600,Bandai Visual USA
1601,ADV Films
1601,Funimation
1602,Funimation
1603,Bandai Entertainment
1603,Media Blasters
1603,Bandai Visual USA
1604,VIZ Media
1604,Discotek Media
1606,VIZ Media
1607,ADV Films
1607,Funimation
1608,Unknown
1609,Funimation
1609,Bandai Entertainment
1611,Unknown
1613,Unknown
1614,Unknown
1617,Unknown
1618,Unknown
1619,Funimation
1620,ADV Films
1621,Unknown
1622,Manga Entertainment
1623,Unknown
1624,Unknown
1625,Unknown
1626,Unknown
1627,Unknown
1628,Discotek Media
1628,Geneon Entertainment USA
1629,ADV Films
1630,Media Blasters
1631,Unknown
1632,Media Blasters
1633,Media Blasters
1634,Unknown
1635,Media Blasters
1636,Unknown
1637,Unknown
1638,Saban Entertainment
1639,Unknown
1640,Media Blasters
1641,Media Blasters
1642,Unknown
1643,Media Blasters
1644,Media Blasters
1645,Unknown
1647,Media Blasters
1648,ADV Films
1648,Funimation
1650,Voyager Entertainment
1651,Unknown
1652,Unknown
1654,Media Blasters
1655,ADV Films
1655,Funimation
1656,Unknown
1657,Central Park Media
1658,Media Blasters
1659,Unknown
1660,Media Blasters
1661,Discotek Media
1662,Unknown
1663,Unknown
1664,Media Blasters
1665,Discotek Media
1666,Unknown
1667,Unknown
1668,Nelvana
1668,Discotek Media
1669,Nelvana
1669,Discotek Media
1670,Nelvana
1671,Unknown
1672,Unknown
1673,Unknown
1674,Unknown
1675,Unknown
1676,Media Blasters
1676,Discotek Media
1677,Media Blasters
1678,Sony Pictures Entertainment
1678,Discotek Media
1679,Unknown
1681,Unknown
1682,Funimation
1683,Bandai Entertainment
1684,Unknown
1685,Hasbro
1686,VIZ Media
1688,Unknown
1689,ADV Films
1689,Bandai Entertainment
1689,Discotek Media
1689,Crunchyroll
1690,Discotek Media
1691,Funimation
1692,Unknown
1693,Sentai Filmworks
1694,Sentai Filmworks
1695,Unknown
1696,Funimation
1698,Unknown
1699,Funimation
1701,ADV Films
1702,Unknown
1703,Unknown
1704,Bandai Entertainment
1704,Discotek Media
1705,Media Blasters
1706,Media Blasters
1706,Discotek Media
1707,4Kids Entertainment
1708,Discotek Media
1709,4Kids Entertainment
1709,Warner Bros. Japan
1710,VIZ Media
1711,Unknown
1712,Unknown
1713,Enoki Films
1718,Sentai Filmworks
1719,Sentai Filmworks
1720,Unknown
1721,Unknown
1722,Discotek Media
1723,Sentai Filmworks
1724,Unknown
1725,Unknown
1726,ADV Films
1726,Funimation
1727,Sentai Filmworks
1728,ADV Films
1728,Nozomi Entertainment
1729,Nozomi Entertainment
1731,Unknown
1732,Funimation
1733,Geneon Entertainment USA
1734,Unknown
1735,VIZ Media
1736,Unknown
1737,Discotek Media
1738,Media Blasters
1739,Unknown
1740,Unknown
1741,Unknown
1742,Central Park Media
1743,ADV Films
1744,VIZ Media
1745,Discotek Media
1746,Unknown
1747,Bandai Entertainment
1747,Discotek Media
1747,NYAV Post
1747,Bandai Visual USA
1748,Sentai Filmworks
1748,Synch-Point
1749,Nozomi Entertainment
1749,Media Blasters
1750,Nozomi Entertainment
1750,Media Blasters
1751,Unknown
1752,Unknown
1753,Unknown
1754,Sentai Filmworks
1755,Unknown
1756,Unknown
1757,Sentai Filmworks
1758,Unknown
1759,ADV Films
1760,Discotek Media
1760,Urban Vision
1761,Urban Vision
1762,Central Park Media
1763,Unknown
1764,Unknown
1765,Manga Entertainment
1766,ADV Films
1767,Urban Vision
1768,Bandai Entertainment
1769,ADV Films
1770,Unknown
1771,Unknown
1772,Central Park Media
1773,Unknown
1774,Funimation
1774,Geneon Entertainment USA
1775,Geneon Entertainment USA
1776,Unknown
1777,Media Blasters
1777,NYAV Post
1778,Unknown
1779,Unknown
1780,Media Blasters
1780,Kitty Media
1781,Unknown
1782,Kitty Media
1783,Unknown
1784,Media Blasters
1784,NYAV Post
1785,Critical Mass Video
1786,Unknown
1787,Media Blasters
1788,Kitty Media
1789,Bandai Entertainment
1790,Unknown
1791,Unknown
1792,Bandai Entertainment
1792,Sentai Filmworks
1793,Central Park Media
1793,Discotek Media
1794,ADV Films
1794,Nozomi Entertainment
1795,ADV Films
1795,Nozomi Entertainment
1796,ADV Films
1796,Nozomi Entertainment
1797,Central Park Media
1798,Central Park Media
1799,VIZ Media
1799,Discotek Media
1800,VIZ Media
1800,Discotek Media
1802,ADV Films
1802,Nozomi Entertainment
1803,Nozomi Entertainment
1804,Media Blasters
1804,Central Park Media
1805,ADV Films
1805,Media Blasters
1806,Unknown
1807,Unknown
1808,Unknown
1810,ADV Films
1810,Funimation
1811,Manga Entertainment
1812,Unknown
1813,Media Blasters
1815,Funimation
1816,4Kids Entertainment
1816,Discotek Media
1817,Discotek Media
1818,Funimation
1819,Unknown
1820,ADV Films
1821,Critical Mass Video
1822,Geneon Universal Entertainment
1823,Unknown
1824,Discotek Media
1824,Geneon Entertainment USA
1825,Discotek Media
1825,Geneon Entertainment USA
1826,Flatiron Film Company
1827,VIZ Media
1827,Media Blasters
1827,Sentai Filmworks
1827,Geneon Entertainment USA
1828,Unknown
1829,Walt Disney Studios
1830,Unknown
1831,ADV Films
1832,Central Park Media
1833,Central Park Media
1834,SoftCel Pictures
1835,VIZ Media
1836,Kadokawa Pictures USA
1837,Sentai Filmworks
1838,Unknown
1839,Unknown
1840,Sentai Filmworks
1841,Unknown
1842,Unknown
1843,Unknown
1844,Bandai Entertainment
1844,Maiden Japan
1845,Unknown
1846,ADV Films
1846,Nozomi Entertainment
1847,Unknown
1848,Unknown
1849,Unknown
1850,Unknown
1851,Unknown
1852,Sentai Filmworks
1853,Unknown
1854,Unknown
1855,Central Park Media
1856,Unknown
1857,Maiden Japan
1858,Discotek Media
1859,Central Park Media
1860,ADV Films
1860,Funimation
1861,Unknown
1862,Unknown
1863,Unknown
1864,Unknown
1865,Unknown
1866,Unknown
1867,ADV Films
1867,Discotek Media
1868,Unknown
1869,VIZ Media
1872,Unknown
1873,Unknown
1874,Unknown
1878,Unknown
1879,Discotek Media
1879,Urban Vision
1880,Urban Vision
1881,Funimation
1882,Funimation
1883,Unknown
1884,Unknown
1885,Unknown
1886,Unknown
1887,Funimation
1887,Bandai Entertainment
1887,Kadokawa Pictures USA
1888,Sentai Filmworks
1889,Sentai Filmworks
1890,Unknown
1891,Unknown
1892,Unknown
1893,Unknown
1894,4Kids Entertainment
1894,Warner Bros. Japan
1895,Unknown
1896,JapanAnime
1897,Anime Midstream
1898,Sentai Filmworks
1899,Discotek Media
1899,Geneon Entertainment USA
1900,Media Blasters
1900,NYAV Post
1901,Central Park Media
1902,Unknown
1903,Unknown
1904,Unknown
1905,Unknown
1906,Unknown
1907,Unknown
1908,Unknown
1909,Unknown
1910,Geneon Entertainment USA
1911,Bandai Visual USA
1912,Unknown
1913,Unknown
1914,Unknown
1915,Unknown
1916,Nozomi Entertainment
1916,Bandai Visual USA
1917,Nozomi Entertainment
1917,Bandai Visual USA
1918,Geneon Entertainment USA
1919,AnimEigo
1920,AnimEigo
1920,Discotek Media
1921,Central Park Media
1921,Discotek Media
1922,AnimEigo
1922,Discotek Media
1923,Discotek Media
1924,Discotek Media
1925,Discotek Media
1926,Unknown
1927,Unknown
1928,Media Blasters
1929,Unknown
1930,Unknown
1931,Unknown
1932,Unknown
1933,Unknown
1935,ADV Films
1936,Bandai Entertainment
1937,Unknown
1938,ADV Films
1939,Unknown
1940,Central Park Media
1941,ADV Films
1941,Funimation
1942,Bandai Entertainment
1942,Sentai Filmworks
1943,Unknown
1944,Central Park Media
1944,Discotek Media
1946,Unknown
1947,Unknown
1949,Unknown
1951,ADV Films
1952,VIZ Media
1952,Discotek Media
1953,Funimation
1953,Bandai Entertainment
1954,Manga Entertainment
1955,Unknown
1956,Media Blasters
1957,ADV Films
1958,Unknown
1959,Enoki Films
1959,Urban Vision
1960,Unknown
1961,Unknown
1962,Unknown
1964,Funimation
1965,Bandai Entertainment
1966,Manga Entertainment
1967,Nozomi Entertainment
1967,Bandai Entertainment
1968,Nozomi Entertainment
1968,Bandai Entertainment
1969,Nozomi Entertainment
1969,Bandai Entertainment
1972,Discotek Media
1972,Geneon Entertainment USA
1973,Unknown
1974,Sentai Filmworks
1975,Unknown
1977,Unknown
1978,Unknown
1979,Unknown
1980,Unknown
1981,Unknown
1982,Unknown
1983,Unknown
1984,Unknown
1985,Unknown
1986,Unknown
1988,Maiden Japan
1989,Unknown
1990,Unknown
1991,Unknown
1992,Unknown
1993,Unknown
1994,Unknown
1995,Maiden Japan
