,MAL_ID,Producers
1215,605,TV Tokyo
1216,605,Broccoli
1217,605,Yomiko Advertising
1218,606,Bandai Visual
1219,607,Unknown
1220,608,Kadokawa Shoten
1221,608,Sega
1222,608,Imagica
1223,608,chara-ani.com
1224,608,Imagine
1225,609,CBC
1226,609,Tohokushinsha Film Corporation
1227,610,Bandai Visual
1228,611,ACiD FiLM
1229,612,Mellow Head
1230,612,Genco
1231,612,Media Factory
1232,612,Toshiba Entertainment
1233,613,Unknown
1234,614,Media Factory
1235,614,Amber Film Works
1236,615,Rondo Robe
1237,615,Pioneer LDC
1238,615,Toshiba Entertainment
1239,615,Toshiba Digital Frontiers
1240,616,TV Tokyo
1241,616,Nihon Ad Systems
1242,617,Movic
1243,618,Studio Take Off
1244,619,Unknown
1245,620,TV Tokyo
1246,621,Bandai Visual
1247,621,BeSTACK
1248,621,Half H.P Studio
1249,621,Memory-Tech
1250,622,KSS
1251,622,Picture Magic
1252,622,Rikuentai
1253,623,TV Tokyo
1254,623,Hal Film Maker
1255,623,Genco
1256,623,Asatsu DK
1257,623,d-rights
1258,623,AT-X
1259,623,Studio Jack
1260,624,Broccoli
1261,625,KSS
1262,626,Unknown
1263,627,Shogakukan-Shueisha Productions
1264,627,NHK
1265,629,Bandai Visual
1266,629,Triangle Staff
1267,629,Nozomi Entertainment
1268,629,Youmex
1269,630,Bandai Visual
1270,630,Triangle Staff
1271,631,Unknown
1272,632,Unknown
1273,633,Unknown
1274,634,Geneon Universal Entertainment
1275,634,TV Asahi
1276,634,Rondo Robe
1277,635,Bandai Visual
1278,636,TV Tokyo Music
1279,637,TBS
1280,641,Unknown
1281,642,Unknown
1282,644,Unknown
1283,645,Dentsu
1284,646,Unknown
1285,647,Unknown
1286,648,Radix
1287,649,Geneon Universal Entertainment
1288,650,VAP
1289,650,TBS
1290,650,Kodansha
1291,651,Unknown
1292,652,Bandai Visual
1293,652,Broccoli
1294,653,Bandai Visual
1295,653,Broccoli
1296,653,Yomiko Advertising
1297,653,Studio Jack
1298,654,Broccoli
1299,655,Bandai Visual
1300,655,Studio Fantasia
1301,655,Studio Flag
1302,655,Lantis
1303,655,Broccoli
1304,656,Pony Canyon
1305,656,TBS
1306,658,VAP
1307,658,Nippon Television Network
1308,659,Kadokawa Shoten
1309,660,Unknown
1310,661,Pink Pineapple
1311,661,KSS
1312,664,Unknown
1313,665,Shueisha
1314,666,Shueisha
1315,667,Bandai Visual
1316,667,Lantis
1317,668,Trinet Entertainment
1318,669,Genco
1319,669,Lantis
1320,669,Kids Station
1321,669,Toshiba Entertainment
1322,670,Radix
1323,671,Radix
1324,673,Unknown
1325,675,KSS
1326,676,Unknown
1327,677,Unknown
1328,678,Bandai Visual
1329,679,Takeshobo
1330,681,AIC
1331,681,Media Factory
1332,681,Toshiba Entertainment
1333,681,Studio Jack
1334,682,Lantis
1335,683,Unknown
1336,684,Bandai Visual
1337,685,Rondo Robe
1338,686,Unknown
1339,687,Kodansha
1340,687,TV Aichi
1341,688,Bandai Visual
1342,688,gimik
1343,689,Bandai Visual
1344,689,gimik
1345,690,Studio Jack
1346,691,Kitty Films
1347,692,KSS
1348,693,Geneon Universal Entertainment
1349,693,Memory-Tech
1350,693,Toshiba Entertainment
1351,694,DAX Production
1352,695,Studio Kyuuma
1353,695,KENMedia
1354,696,TV Tokyo
1355,696,Pioneer LDC
1356,704,Unknown
1357,705,m.o.e.
1358,706,AQUAPLUS
1359,707,KSS
1360,708,TMS Entertainment
1361,709,Unknown
1362,710,TBS
1363,711,Unknown
1364,712,Unknown
1365,713,Frontier Works
1366,713,Visual Art's
1367,714,Studio Comet
1368,714,Tsuchida Productions
1369,715,TBS
1370,718,TBS
1371,719,On-Lead
1372,721,Memory-Tech
1373,721,GANSIS
1374,721,Marvelous AQL
1375,722,Studio Comet
1376,722,Asatsu DK
1377,722,Shueisha
1378,723,Unknown
1379,724,Langmaor
1380,725,Broccoli
1381,727,Unknown
1382,729,Unknown
1383,730,Daiei
1384,730,SIDO LIMITED
1385,731,EMI
1386,732,Ajia-Do
1387,732,Trans Arts
1388,732,Movic
1389,732,Studio Kyuuma
1390,732,Studio Core
1391,732,CBS
1392,733,Unknown
1393,734,Unknown
1394,736,Milky Animation Label
1395,738,TV Tokyo
1396,738,Shogakukan-Shueisha Productions
1397,738,A-Line
1398,740,TV Asahi
1399,741,Phoenix Entertainment
1400,743,Unknown
1401,744,Robot Communications
1402,746,Hakusensha
1403,746,Three Fat Samurai
1404,746,Sol Blade
1405,747,Frontier Works
1406,747,On-Lead
1407,748,KSS
1408,749,Robot Communications
1409,750,Bandai Visual
1410,750,Frontier Works
1411,750,TBS
1412,750,Alchemist
1413,751,Unknown
1414,752,Echo
1415,753,Milky Animation Label
1416,753,T-Rex
1417,754,NHK
1418,755,Triple X
1419,756,Avex Entertainment
1420,756,Lantis
1421,757,Unknown
1422,758,Media Factory
1423,758,Shochiku
1424,758,Asatsu DK
1425,758,Sakura Create
1426,759,Dentsu
1427,759,Genco
1428,759,Tohokushinsha Film Corporation
1429,760,Unknown
1430,761,Unknown
1431,762,Unknown
1432,763,Unknown
1433,764,Unknown
1434,765,m.o.e.
1435,766,Frontier Works
1436,766,Kadokawa Shoten
1437,766,Half H.P Studio
1438,766,Digiturbo
1439,767,Media Rings
1440,769,Media Rings
1441,770,Directions
1442,771,Geneon Universal Entertainment
1443,771,Marvelous
1444,773,Bandai Visual
1445,776,Genco
1446,777,Geneon Universal Entertainment
1447,777,StudioRF Inc.
1448,777,Shounen Gahousha
1449,779,Shogakukan-Shueisha Productions
1450,779,YTV
1451,780,Unknown
1452,781,Unknown
1453,782,Yomiko Advertising
1454,782,Atelier Musa
1455,783,Kodansha
1456,783,Animaruya
1457,785,Youmex
1458,786,Kids Station
1459,786,Kodansha
1460,786,Movic
1461,788,Genco
1462,789,Pony Canyon
1463,790,Geneon Universal Entertainment
1464,790,WOWOW
1465,790,Sakura Create
1466,791,Tokuma Shoten
1467,792,Pony Canyon
1468,792,Fuji TV
1469,793,Shochiku
1470,793,Kodansha
1471,793,Movic
1472,795,NHK
1473,796,Unknown
1474,797,m.o.e.
1475,798,Bandai Visual
1476,798,Lantis
1477,798,Imagine
1478,799,Victor Entertainment
1479,800,Shaft
1480,800,Genco
1481,800,Kadokawa Shoten
1482,800,SynergySP
1483,800,Pioneer LDC
1484,801,Bandai Visual
1485,801,Dentsu
1486,801,Victor Entertainment
1487,801,Kodansha
1488,801,Tokuma Shoten
1489,801,Nippon Television Network
1490,807,Shochiku
1491,807,NHK
1492,807,Kodansha
1493,807,Movic
1494,807,Nippon Shuppan Hanbai (Nippan) K.K.
1495,808,Tokyo Kids
1496,808,Movic
1497,810,Pony Canyon
1498,810,animate Film
1499,810,Movic
1500,811,Unknown
1501,812,Bandai Visual
1502,812,Sotsu
1503,813,Fuji TV
1504,814,Production I.G
1505,814,Nihon Ad Systems
1506,815,Nihon Ad Systems
1507,815,Shueisha
1508,816,Genco
1509,816,Pioneer LDC
1510,817,Bandai Visual
1511,817,Lantis
1512,818,Kitty Films
1513,818,Studio Tulip
1514,819,Shogakukan-Shueisha Productions
1515,819,ZOOM ENTERPRISE
1516,820,Kitty Films
1517,820,K-Factory
1518,821,OB Planning
1519,821,Fuji TV
1520,822,OB Planning
1521,822,Fuji TV
1522,823,Green Bunny
1523,824,KSS
1524,825,Unknown
1525,827,Digital Works
1526,828,Milky Animation Label
1527,830,Green Bunny
1528,830,Cosmic Ray
1529,831,Kadokawa Shoten
1530,831,Broccoli
1531,831,TBS
1532,831,Pioneer LDC
1533,832,Soft Garage
1534,833,Imagica
1535,834,TV Tokyo
1536,835,Unknown
1537,836,Starchild Records
1538,836,TV Tokyo Music
1539,836,GANSIS
1540,837,Unknown
1541,838,Kids Station
1542,839,Unknown
1543,840,Lantis
1544,840,Media Factory
1545,840,Pony Canyon
1546,840,Imagica
1547,841,TBS
1548,842,OB Planning
1549,842,Toshiba EMI
1550,842,Toho
1551,842,Shogakukan
1552,844,Unknown
1553,845,Aniplex
1554,845,Ashi Production
1555,845,Sony Music Entertainment
1556,846,Sotsu
1557,846,Marvelous
1558,846,Studio Jack
1559,848,TV Asahi
1560,848,GANSIS
1561,849,Lantis
1562,849,Kadokawa Shoten
1563,849,Kadokawa Pictures Japan
1564,849,KlockWorx
1565,850,Geneon Universal Entertainment
1566,850,Visual Art's
1567,851,Unknown
1568,852,Unknown
1569,853,VAP
1570,853,Hakusensha
1571,853,Nippon Television Network
1572,854,Geneon Universal Entertainment
1573,854,Mellow Head
1574,855,Lantis
1575,855,Dwango
1576,856,Lantis
1577,856,Half H.P Studio
1578,856,AQUAPLUS
1579,857,Marvelous
1580,857,Kodansha
1581,858,Unknown
1582,859,Fuji TV
1583,860,Nippon Ichi Software
1584,861,TBS
1585,861,BMG Japan
1586,861,Kids Station
1587,861,Kodansha
1588,863,Genco
1589,863,Showgate
1590,863,Futabasha
1591,864,Unknown
1592,865,Sotsu
1593,865,Nagoya Broadcasting Network
1594,866,Starchild Records
1595,866,chara-ani.com
1596,866,GANSIS
1597,867,Kadokawa Shoten
1598,868,TV Tokyo
1599,868,SoftX
1600,869,Bandai Visual
1601,869,Kadokawa Shoten
1602,870,Kadokawa Shoten
1603,872,Tohokushinsha Film Corporation
1604,872,Beyond C.
1605,873,TV Tokyo
1606,873,Bandai Visual
1607,873,CyberConnect2
1608,874,Yomiko Advertising
1609,874,Fuji TV
1610,875,Beyond C.
1611,876,Group TAC
1612,876,Studio Take Off
1613,877,VAP
1614,877,Nippon Television Network
1615,877,Shueisha
1616,878,TV Tokyo
1617,878,Dentsu
1618,878,Atelier Musa
1619,879,Bandai Visual
1620,879,Sotsu
1621,879,TV Tokyo Music
1622,880,TBS
1623,880,Kodansha
1624,880,Imagine
1625,881,Media Factory
1626,882,Unknown
1627,883,Movic
1628,883,A-Line
1629,884,Shogakukan-Shueisha Productions
1630,885,Tokuma Shoten
1631,886,Unknown
1632,887,Bandai Visual
1633,888,Bandai Visual
1634,888,ING
1635,889,Geneon Universal Entertainment
1636,889,Shogakukan
1637,890,Victor Entertainment
1638,891,Unknown
1639,892,Unknown
1640,893,Unknown
1641,894,Unknown
1642,895,Unknown
1643,896,Unknown
1644,897,Unknown
1645,898,Unknown
1646,899,Unknown
1647,900,Unknown
1648,901,Unknown
1649,902,Unknown
1650,903,Unknown
1651,904,Unknown
1652,905,Studio Take Off
1653,906,Unknown
1654,907,TV Asahi
1655,908,Aniplex
1656,908,Square Enix
1657,909,Bandai Visual
1658,910,Genco
1659,910,Starchild Records
1660,910,Tohokushinsha Film Corporation
1661,911,Unknown
1662,912,Fuji TV
1663,912,Yomiuri Advertising
1664,913,Unknown
1665,914,Trans Arts
1666,914,Kitty Films
1667,914,TBS
1668,914,Grouper Productions
1669,914,Studio Jack
1670,915,Nihon Ad Systems
1671,915,SKY Perfect Well Think
1672,916,WOWOW
1673,916,Shochiku
1674,917,Youmex
1675,918,TV Tokyo
1676,918,Aniplex
1677,918,Dentsu
1678,918,Trinity Sound
1679,918,Audio Highs
1680,918,Miracle Robo
1681,918,Shueisha
1682,919,Tohokushinsha Film Corporation
1683,920,Rondo Robe
1684,920,Pioneer LDC
1685,920,Toshiba Entertainment
1686,921,Geneon Universal Entertainment
1687,924,Unknown
1688,925,Unknown
1689,926,Unknown
1690,927,Hasbro
1691,928,Hasbro
1692,929,Bandai Visual
1693,929,Sotsu
1694,929,Nagoya Broadcasting Network
1695,930,Aniplex
1696,932,Genco
1697,933,Unknown
1698,934,Geneon Universal Entertainment
1699,934,Frontier Works
1700,934,Sotsu
1701,934,DAX Production
1702,935,GDH
1703,935,SKY Perfect Well Think
1704,935,Sotsu Music Publishing
1705,936,Bandai
1706,937,Bandai Visual
1707,937,TBS
1708,937,Movic
1709,937,Tohokushinsha Film Corporation
1710,938,Bandai Visual
1711,938,Bee Media
1712,938,Dynamic Planning
1713,940,Starchild Records
1714,940,Yomiuri Advertising
1715,940,ASCII Media Works
1716,941,Genco
1717,941,Lantis
1718,941,Media Factory
1719,942,Geneon Universal Entertainment
1720,942,Mellow Head
1721,942,Imagica
1722,942,Mag Garden
1723,942,Tablier Communications
1724,942,On The Run
1725,943,Pony Canyon
1726,943,Happinet Pictures
1727,944,Unknown
1728,949,Studio Fantasia
1729,949,Tohokushinsha Film Corporation
1730,950,Unknown
1731,951,Fuji TV
1732,952,Bandai Visual
1733,952,Dentsu
1734,953,Dentsu
1735,953,SKY Perfect Well Think
1736,953,Fuji TV
1737,953,Asmik Ace
1738,953,Sony Music Entertainment
1739,956,Dynamic Planning
1740,957,NHK
1741,957,Sogo Vision
1742,958,Bandai Visual
1743,958,TBS
1744,959,Jade Animation
1745,960,Jade Animation
1746,961,Aniplex
1747,961,TMS Entertainment
1748,961,Yomiko Advertising
1749,961,Sega
1750,961,Half H.P Studio
1751,961,TV Tokyo Music
1752,961,Sony Music Entertainment
1753,962,TV Tokyo
1754,962,Shochiku
1755,962,Mag Garden
1756,963,Unknown
1757,964,m.o.e.
1758,965,Unknown
1759,966,TV Asahi
1760,967,Fuji TV
1761,968,Unknown
1762,969,NHK
1763,970,TV Tokyo
1764,970,d-rights
1765,971,Sony Pictures Entertainment
1766,971,Dentsu
1767,972,Milky Animation Label
1768,972,Active
1769,973,Sotsu
1770,973,Asahi Broadcasting
1771,973,Sotsu Music Publishing
1772,974,Unknown
1773,975,Aniplex
1774,976,SME Visual Works
1775,977,Unknown
1776,978,Bandai Visual
1777,978,Marubeni
1778,978,Dynamic Planning
1779,979,Capcom
1780,980,Unknown
1781,981,Unknown
1782,982,Lantis
1783,982,Happinet Pictures
1784,983,Lantis
1785,984,Unknown
1786,985,Unknown
1787,986,Unknown
1788,987,Unknown
1789,988,T.P.O
1790,989,Magic Capsule
1791,990,Animax
1792,990,Sony Music Entertainment
1793,991,Pink Pineapple
1794,992,Pioneer LDC
1795,993,Unknown
1796,994,Unknown
1797,995,Production I.G
1798,995,Shueisha
1799,996,TV Asahi
1800,997,Unknown
1801,998,Nihon Ad Systems
1802,998,Movic
1803,999,Movic
1804,1000,Studio Nue
1805,1001,Bandai Visual
1806,1001,TV Asahi
1807,1001,Lantis
1808,1002,Bandai Visual
1809,1003,Bandai Visual
1810,1003,AIC
1811,1004,Unknown
1812,1005,TV Tokyo
1813,1005,Dentsu
1814,1006,Pioneer LDC
1815,1006,GAGA
1816,1007,Pony Canyon
1817,1007,Fuji TV
1818,1008,Pony Canyon
1819,1008,Fuji TV
1820,1009,Starchild Records
1821,1009,Studio Comet
1822,1009,Nihon Ad Systems
1823,1009,Fuji TV
1824,1010,Fuji TV
1825,1011,Unknown
1826,1012,Madhouse
1827,1012,Bandai Visual
1828,1013,WOWOW
1829,1013,Shochiku
1830,1013,Kodansha
1831,1013,Sakura Create
1832,1014,Kadokawa Shoten
1833,1014,Broccoli
1834,1014,TBS
1835,1014,Pioneer LDC
1836,1015,Kadokawa Shoten
1837,1015,Happinet Pictures
1838,1016,animate Film
1839,1016,Movic
1840,1017,Kadokawa Shoten
1841,1017,TBS
1842,1018,Kadokawa Shoten
1843,1018,TBS
1844,1019,Aniplex
1845,1019,Shueisha
1846,1020,Aniplex
1847,1021,TV Tokyo
1848,1021,Shogakukan-Shueisha Productions
1849,1022,Unknown
1850,1023,Bandai Visual
1851,1023,Asatsu DK
1852,1024,Marine Entertainment
1853,1025,Pioneer LDC
1854,1026,Bandai Visual
1855,1027,Unknown
1856,1028,Dentsu
1857,1028,Imagica
1858,1028,Shogakukan
1859,1028,Beyond C.
1860,1028,Nichion
1861,1029,Tokuma Shoten
1862,1030,Daiei
1863,1030,Nippon Television Network
1864,1031,Capcom
1865,1031,CoMix Wave Films
1866,1032,Yomiko Advertising
1867,1033,Bandai Visual
1868,1033,WOWOW
1869,1033,Genco
1870,1033,Kadokawa Shoten
1871,1033,KlockWorx
1872,1034,Unknown
1873,1035,Unknown
1874,1036,Tokyo Kids
1875,1036,Four Some
1876,1037,Lantis
1877,1037,Tokyo Kids
1878,1037,Kids Station
1879,1038,Pink Pineapple
1880,1039,NEC Avenue
1881,1040,Studio Comet
1882,1041,Shueisha
1883,1042,Victor Entertainment
1884,1042,Shueisha
1885,1043,animate Film
1886,1043,Movic
1887,1043,Sony Music Entertainment
1888,1044,Unknown
1889,1045,Sotsu
1890,1045,Showgate
1891,1046,Unknown
1892,1047,Unknown
1893,1048,WOWOW
1894,1048,Pioneer LDC
1895,1048,Toshiba Entertainment
1896,1048,Toshiba Digital Frontiers
1897,1049,Studio Ghibli
1898,1050,Avex Entertainment
1899,1050,Dentsu
1900,1050,TV Asahi
1901,1051,Unknown
1902,1052,KSS
1903,1052,Kitty Films
1904,1053,Shinkuukan
1905,1055,Unknown
1906,1056,Nihon Ad Systems
1907,1057,TBS
1908,1058,Trinet Entertainment
1909,1058,Picture Magic
1910,1058,Pony Canyon
1911,1059,Bee Media
1912,1059,Nippon Columbia
1913,1060,Group TAC
1914,1060,Pioneer LDC
1915,1062,Japan Home Video
1916,1064,Bandai Visual
1917,1064,Bee Media
1918,1064,Dynamic Planning
1919,1065,Asatsu DK
1920,1065,Fuji TV
1921,1065,Toho
1922,1066,Unknown
1923,1067,Unknown
1924,1068,Studio Nue
1925,1069,TV Asahi
1926,1070,Unknown
1927,1071,Unknown
1928,1072,Beyond C.
1929,1074,Unknown
1930,1075,Unknown
1931,1076,Unknown
1932,1078,NHK
1933,1078,Kodansha
1934,1078,Shelty
1935,1079,Pioneer LDC
1936,1080,Bandai Visual
1937,1081,VAP
1938,1081,Pioneer LDC
1939,1082,Genco
1940,1082,Lantis
1941,1082,Toshiba Entertainment
1942,1083,TV Tokyo
1943,1083,Shogakukan-Shueisha Productions
1944,1084,Unknown
1945,1085,Happinet Pictures
1946,1086,Unknown
1947,1087,Toho
1948,1088,Artland
1949,1088,Mainichi Broadcasting System
1950,1088,Studio Nue
1951,1088,Anime Friend
1952,1089,Mainichi Broadcasting System
1953,1089,Studio Nue
1954,1089,Big West
1955,1090,Sotsu
1956,1091,Sotsu
1957,1092,Sotsu
1958,1093,TV Asahi
1959,1094,Unknown
1960,1095,Bandai Visual
1961,1095,Shochiku
1962,1095,Bandai
1963,1095,Tohokushinsha Film Corporation
1964,1096,Bandai Visual
1965,1096,VAP
1966,1096,Shochiku
1967,1096,Tohokushinsha Film Corporation
1968,1097,KSS
1969,1097,Soft Garage
1970,1098,Unknown
1971,1099,Unknown
1972,1100,Kadokawa Shoten
1973,1101,Geneon Universal Entertainment
1974,1101,Genco
1975,1101,Pioneer LDC
1976,1101,Nippon Cultural Broadcasting
1977,1102,Unknown
1978,1103,AIC
1979,1104,Unknown
1980,1105,Beyond C.
1981,1106,Beyond C.
1982,1107,Japan Home Video
1983,1108,TV Tokyo Music
1984,1109,VAP
1985,1110,Synergy Japan
1986,1111,Unknown
1987,1112,Imagine
1988,1113,CherryLips
1989,1115,Shueisha
1990,1116,Bandai Visual
1991,1116,Kadokawa Shoten
1992,1117,Studio Jack
1993,1118,Studio Jack
1994,1119,Studio Jack
1995,1120,Studio Jack
1996,1121,TV Tokyo
1997,1121,Shogakukan-Shueisha Productions
1998,1121,Studio Jack
1999,1122,Studio Jack
2000,1123,TV Tokyo
2001,1123,Dentsu
2002,1124,Bandai Visual
2003,1124,WOWOW
2004,1126,Bandai Visual
2005,1126,Genco
2006,1126,MediaNet
2007,1127,Media Factory
2008,1127,Nippon Columbia
2009,1127,KlockWorx
2010,1127,Toshiba Entertainment
2011,1128,Media Factory
2012,1128,KlockWorx
2013,1128,Toshiba Entertainment
2014,1129,Media Factory
2015,1129,Nippon Columbia
2016,1129,KlockWorx
2017,1129,Toshiba Entertainment
2018,1130,Gallop
2019,1132,Yomiko Advertising
2020,1132,Fuji TV
2021,1133,VAP
2022,1135,Animation Do
2023,1136,Unknown
2024,1137,TV Asahi
2025,1138,TV Tokyo
2026,1138,Nihon Ad Systems
2027,1138,Nelvana
2028,1139,Unknown
2029,1140,GDH
2030,1140,Dentsu
2031,1140,Media Factory
2032,1140,Shochiku
2033,1140,Victor Entertainment
2034,1140,Yahoo! Japan
2035,1140,Asahi Broadcasting
2036,1141,Genco
2037,1141,Kadokawa Shoten
2038,1142,Genco
2039,1142,Fuji TV
2040,1142,Sony Music Entertainment
2041,1142,Shueisha
2042,1143,Unknown
2043,1144,AIC
2044,1144,Genco
2045,1144,Pioneer LDC
2046,1144,Nippon Cultural Broadcasting
2047,1145,Unknown
2048,1146,Pioneer LDC
2049,1147,VAP
2050,1148,Toei Video
2051,1148,Oz
2052,1149,Unknown
2053,1150,Kadokawa Shoten
2054,1150,Marubeni
2055,1151,Toshiba Entertainment
2056,1152,Sanctuary
2057,1153,Unknown
2058,1154,Unknown
2059,1155,Unknown
2060,1156,GDH
2061,1156,Media Factory
2062,1157,TV Tokyo
2063,1157,Dentsu
2064,1157,TV Tokyo Music
2065,1158,Victor Entertainment
2066,1159,Chaos Project
2067,1160,Nikkatsu
2068,1160,Sanctuary
2069,1161,Kadokawa Shoten
2070,1162,Kadokawa Shoten
2071,1163,Pony Canyon
2072,1163,Marubeni
2073,1164,Unknown
2074,1165,Unknown
2075,1166,animate Film
2076,1166,Sega
2077,1166,Imagine
2078,1167,Avex Entertainment
2079,1167,TV Asahi
2080,1168,d-rights
2081,1169,Pioneer LDC
2082,1170,Kadokawa Shoten
2083,1170,Marubeni
2084,1171,Bandai Visual
2085,1172,SoftX
2086,1172,E&G Films
2087,1174,Unknown
2088,1175,Victor Entertainment
2089,1175,Studio Jack
2090,1176,KSS
2091,1177,Bandai Visual
2092,1177,Genco
2093,1177,MediaNet
2094,1177,AT-X
2095,1177,Nippon Columbia
2096,1178,Darts
2097,1179,Starchild Records
2098,1180,Kadokawa Shoten
2099,1180,Marubeni
2100,1180,Nippon Columbia
2101,1181,Bandai Visual
2102,1181,animate Film
2103,1181,Movic
2104,1181,Nippon Columbia
2105,1182,Bandai Visual
2106,1182,animate Film
2107,1182,Movic
2108,1183,KSS
2109,1184,SoftX
2110,1184,Studio Tulip
2111,1185,TV Tokyo
2112,1185,Genco
2113,1185,Pioneer LDC
2114,1186,TV Tokyo
2115,1186,Genco
2116,1186,Pioneer LDC
2117,1187,Bandai Visual
2118,1187,Movic
2119,1188,Unknown
2120,1189,Bandai Visual
2121,1189,Sotsu
2122,1189,TV Tokyo Music
2123,1190,Unknown
2124,1191,Bandai Visual
2125,1192,Unknown
2126,1193,Trinet Entertainment
2127,1193,Three Fat Samurai
2128,1194,KlockWorx
2129,1194,Studio Mausu
2130,1194,Toshiba Entertainment
2131,1195,Genco
2132,1195,Media Factory
2133,1195,Shochiku
2134,1195,Bushiroad
2135,1195,Happinet Pictures
2136,1196,Bandai Visual
2137,1196,SKY Perfect Well Think
2138,1196,Kids Station
2139,1196,DAX Production
2140,1198,Three Fat Samurai
2141,1198,Sol Blade
2142,1199,NHK
2143,1200,TBS
2144,1202,Banpresto
2145,1203,WAO World
2146,1204,Bandai Visual
2147,1204,Ai ga areba Daijobu
2148,1205,Robot Communications
2149,1206,Unknown
2150,1207,Unknown
2151,1208,Unknown
2152,1209,VAP
2153,1209,Oh! Production
2154,1209,Tokuma Shoten
2155,1209,Asmik Ace
2156,1209,Nippon Television Network
2157,1209,Tokyu Recreation
2158,1210,NHK
2159,1210,Victor Entertainment
2160,1211,Studio Nue
2161,1212,Sav! The World Productions
2162,1214,TV Asahi
2163,1215,Unknown
2164,1216,Soft Garage
2165,1217,Horannabi
2166,1218,Starchild Records
2167,1219,Unknown
2168,1220,Unknown
2169,1221,TV Tokyo
2170,1221,Aniplex
2171,1221,Sony Music Entertainment
2172,1222,Marvelous
2173,1222,Pony Canyon
2174,1222,Delfi Sound
2175,1223,Unknown
2176,1224,Broccoli
2177,1225,Toei Animation
2178,1225,Bandai Visual
2179,1225,Kodansha
2180,1226,Unknown
2181,1227,Dynamic Planning
2182,1228,Teichiku Entertainment
2183,1230,Bandai Visual
2184,1231,TV Tokyo
2185,1231,Sotsu
2186,1232,Bandai Visual
2187,1233,Unknown
2188,1234,Lantis
2189,1235,Unknown
2190,1236,Unknown
2191,1237,Unknown
2192,1238,Unknown
2193,1239,TV Asahi
2194,1240,Unknown
2195,1241,Mainichi Broadcasting System
2196,1243,Actas
2197,1243,HoriPro
2198,1243,Four Some
